sector,layer,median_price,transaction_count,ew_percentile,neighbour_count,neighbourhood_median,pct_above_neighbourhood,low_transaction_count,min_sales_threshold,priced_neighbour_count,low_count_neighbour_count,has_geometry,analysis_status
EX33 2,3,380000.0,194,69.34541915074827,19,320000.0,0.1875,False,20,19,0,True,ok
EX34 0,1,309000.0,106,53.44324127022752,2,277500.0,0.11351351351351346,False,20,2,0,True,ok
EX34 0,2,309000.0,106,53.44324127022752,9,320000.0,-0.034375000000000044,False,20,9,0,True,ok
EX34 0,3,309000.0,106,53.44324127022752,19,320000.0,-0.034375000000000044,False,20,19,0,True,ok
EX34 7,1,510000.0,91,85.96544591799488,2,345750.0,0.4750542299349241,False,20,2,0,True,ok
EX34 7,2,510000.0,91,85.96544591799488,5,320000.0,0.59375,False,20,5,0,True,ok
EX34 7,3,510000.0,91,85.96544591799488,10,314500.0,0.6216216216216217,False,20,10,0,True,ok
EX34 8,1,259000.0,262,40.13870300523178,5,380000.0,-0.31842105263157894,False,20,5,0,True,ok
EX34 8,2,259000.0,262,40.13870300523178,10,322500.0,-0.1968992248062016,False,20,10,0,True,ok
EX34 8,3,259000.0,262,40.13870300523178,19,320000.0,-0.19062500000000004,False,20,19,0,True,ok
EX34 9,1,235000.0,319,33.14271809222533,3,309000.0,-0.23948220064724923,False,20,3,0,True,ok
EX34 9,2,235000.0,319,33.14271809222533,10,322500.0,-0.2713178294573644,False,20,10,0,True,ok
EX34 9,3,235000.0,319,33.14271809222533,19,320000.0,-0.265625,False,20,19,0,True,ok
EX35 6,1,325000.0,90,57.99367319625258,3,325000.0,0.0,False,20,3,0,True,ok
EX35 6,2,325000.0,90,57.99367319625258,16,314500.0,0.03338632750397452,False,20,16,0,True,ok
EX35 6,3,325000.0,90,57.99367319625258,28,314500.0,0.03338632750397452,False,20,28,0,True,ok
EX36 3,1,330000.0,197,59.15561503832583,5,320000.0,0.03125,False,20,5,0,True,ok
EX36 3,2,330000.0,197,59.15561503832583,24,320000.0,0.03125,False,20,24,0,True,ok
EX36 3,3,330000.0,197,59.15561503832583,49,300000.0,0.10000000000000009,False,20,49,0,True,ok
EX36 4,1,270000.0,311,43.569777345175815,7,330700.0,-0.18355004535833086,False,20,7,0,True,ok
EX36 4,2,270000.0,311,43.569777345175815,28,319375.0,-0.1545988258317026,False,20,28,0,True,ok
EX36 4,3,270000.0,311,43.569777345175815,54,308000.0,-0.12337662337662336,False,20,54,1,True,ok
EX37 9,1,335000.0,129,60.3479742061078,6,310000.0,0.08064516129032251,False,20,6,0,True,ok
EX37 9,2,335000.0,129,60.3479742061078,20,309375.0,0.08282828282828292,False,20,20,0,True,ok
EX37 9,3,335000.0,129,60.3479742061078,46,309375.0,0.08282828282828292,False,20,46,0,True,ok
EX38 7,1,255000.0,196,39.06801314028471,6,322497.5,-0.20929619609454342,False,20,6,0,True,ok
EX38 7,2,255000.0,196,39.06801314028471,20,309375.0,-0.17575757575757578,False,20,20,0,True,ok
EX38 7,3,255000.0,196,39.06801314028471,37,320000.0,-0.203125,False,20,37,0,True,ok
EX38 8,1,258500.0,178,39.992699841829904,5,320000.0,-0.19218749999999996,False,20,5,0,True,ok
EX38 8,2,258500.0,178,39.992699841829904,21,300000.0,-0.1383333333333333,False,20,21,0,True,ok
EX38 8,3,258500.0,178,39.992699841829904,39,318750.0,-0.1890196078431372,False,20,39,0,True,ok
EX39 1,1,334475.0,750,59.946465506752645,3,250000.0,0.3379000000000001,False,20,3,0,True,ok
EX39 1,2,334475.0,750,59.946465506752645,9,255000.0,0.31166666666666676,False,20,9,0,True,ok
EX39 1,3,334475.0,750,59.946465506752645,20,300000.0,0.11491666666666656,False,20,20,0,True,ok
EX39 2,1,213500.0,202,26.51782455286531,3,330000.0,-0.353030303030303,False,20,3,0,True,ok
EX39 2,2,213500.0,202,26.51782455286531,9,258500.0,-0.17408123791102514,False,20,9,0,True,ok
EX39 2,3,213500.0,202,26.51782455286531,20,320000.0,-0.33281249999999996,False,20,20,0,True,ok
EX39 3,1,250000.0,534,37.717483878817376,3,330000.0,-0.24242424242424243,False,20,3,0,True,ok
EX39 3,2,250000.0,534,37.717483878817376,9,258500.0,-0.03288201160541582,False,20,9,0,True,ok
EX39 3,3,250000.0,534,37.717483878817376,20,320000.0,-0.21875,False,20,20,0,True,ok
EX39 4,1,245000.0,355,36.05061442997932,3,320000.0,-0.234375,False,20,3,0,True,ok
EX39 4,2,245000.0,355,36.05061442997932,15,320000.0,-0.234375,False,20,15,0,True,ok
EX39 4,3,245000.0,355,36.05061442997932,30,309375.0,-0.2080808080808081,False,20,30,0,True,ok
EX39 5,1,330000.0,321,59.15561503832583,9,255000.0,0.2941176470588236,False,20,9,0,True,ok
EX39 5,2,330000.0,321,59.15561503832583,20,300000.0,0.10000000000000009,False,20,20,0,True,ok
EX39 5,3,330000.0,321,59.15561503832583,36,297000.0,0.11111111111111116,False,20,36,0,True,ok
EX39 6,1,250000.0,69,37.717483878817376,3,345000.0,-0.2753623188405797,False,20,3,0,True,ok
EX39 6,2,250000.0,69,37.717483878817376,13,320000.0,-0.21875,False,20,13,0,True,ok
EX39 6,3,250000.0,69,37.717483878817376,23,320000.0,-0.21875,False,20,23,0,True,ok
EX4 0,1,377500.0,10,68.87090886969217,4,283500.0,0.3315696649029982,True,20,4,0,True,ok
EX4 0,2,377500.0,10,68.87090886969217,16,296250.0,0.2742616033755274,True,20,16,0,True,ok
EX4 0,3,377500.0,10,68.87090886969217,40,307500.0,0.22764227642276413,True,20,40,0,True,ok
EX4 1,1,272000.0,335,44.04428762623191,5,289450.0,-0.06028675073415102,False,20,5,0,True,ok
EX4 1,2,272000.0,335,44.04428762623191,18,307500.0,-0.11544715447154474,False,20,18,0,True,ok
EX4 1,3,272000.0,335,44.04428762623191,40,305000.0,-0.1081967213114754,False,20,40,0,True,ok
EX4 2,1,250000.0,289,37.717483878817376,7,330000.0,-0.24242424242424243,False,20,7,0,True,ok
EX4 2,2,250000.0,289,37.717483878817376,26,299997.5,-0.16665972216435132,False,20,26,0,True,ok
EX4 2,3,250000.0,289,37.717483878817376,51,300000.0,-0.16666666666666663,False,20,51,1,True,ok
EX4 3,1,175000.0,69,15.500669181165591,7,292500.0,-0.4017094017094017,False,20,7,0,True,ok
EX4 3,2,175000.0,69,15.500669181165591,18,298997.5,-0.41471082534134895,False,20,18,0,True,ok
EX4 3,3,175000.0,69,15.500669181165591,33,312500.0,-0.43999999999999995,False,20,33,1,True,ok
EX4 4,1,289450.0,218,48.44871638885509,6,282250.0,0.025509300265721846,False,20,6,0,True,ok
EX4 4,2,289450.0,218,48.44871638885509,20,295250.0,-0.01964436917866219,False,20,20,0,True,ok
EX4 4,3,289450.0,218,48.44871638885509,37,300000.0,-0.03516666666666668,False,20,37,1,True,ok
EX4 5,1,330000.0,143,59.15561503832583,7,289450.0,0.14009328035930202,False,20,7,0,True,ok
EX4 5,2,330000.0,143,59.15561503832583,21,292000.0,0.13013698630136994,False,20,21,1,True,ok
EX4 5,3,330000.0,143,59.15561503832583,44,300000.0,0.10000000000000009,False,20,44,1,True,ok
EX4 6,1,326000.0,182,58.49251733787565,4,290975.0,0.12037116590772401,False,20,4,0,True,ok
EX4 6,2,326000.0,182,58.49251733787565,15,290500.0,0.1222030981067126,False,20,15,0,True,ok
EX4 6,3,326000.0,182,58.49251733787565,29,292500.0,0.11452991452991457,False,20,29,1,True,ok
EX4 7,1,285000.0,142,47.77345175812143,5,300000.0,-0.050000000000000044,False,20,5,0,True,ok
EX4 7,2,285000.0,142,47.77345175812143,15,292500.0,-0.02564102564102566,False,20,15,1,True,ok
EX4 7,3,285000.0,142,47.77345175812143,29,298000.0,-0.043624161073825496,False,20,29,1,True,ok
EX4 8,1,300000.0,319,51.65470251855457,4,288750.0,0.03896103896103886,False,20,4,0,True,ok
EX4 8,2,300000.0,319,51.65470251855457,16,292250.0,0.02651839178785287,False,20,16,1,True,ok
EX4 8,3,300000.0,319,51.65470251855457,32,307497.5,-0.024382312051317467,False,20,32,1,True,ok
EX4 9,1,275000.0,147,44.84730502494221,6,312500.0,-0.12,False,20,6,1,True,ok
EX4 9,2,275000.0,147,44.84730502494221,17,300000.0,-0.08333333333333337,False,20,17,1,True,ok
EX4 9,3,275000.0,147,44.84730502494221,42,321875.0,-0.1456310679611651,False,20,42,1,True,ok
EX5 1,1,412500.0,136,74.23652512471104,6,397500.0,0.037735849056603765,False,20,6,0,True,ok
EX5 1,2,412500.0,136,74.23652512471104,25,355000.0,0.1619718309859155,False,20,25,0,True,ok
EX5 1,3,412500.0,136,74.23652512471104,47,330000.0,0.25,False,20,47,2,True,ok
EX5 2,1,420000.0,165,75.5627205256114,9,335000.0,0.25373134328358216,False,20,9,0,True,ok
EX5 2,2,420000.0,165,75.5627205256114,30,327500.0,0.28244274809160297,False,20,30,1,True,ok
EX5 2,3,420000.0,165,75.5627205256114,57,330000.0,0.2727272727272727,False,20,57,2,True,ok
EX5 3,1,275000.0,56,44.84730502494221,7,325000.0,-0.15384615384615385,False,20,7,1,True,ok
EX5 3,2,275000.0,56,44.84730502494221,22,330350.0,-0.1675495686393219,False,20,22,1,True,ok
EX5 3,3,275000.0,56,44.84730502494221,53,326000.0,-0.15644171779141103,False,20,53,1,True,ok
EX5 4,1,292000.0,229,49.47682199780995,7,330000.0,-0.11515151515151512,False,20,7,1,True,ok
EX5 4,2,292000.0,229,49.47682199780995,25,318750.0,-0.08392156862745093,False,20,25,1,True,ok
EX5 4,3,292000.0,229,49.47682199780995,54,324997.5,-0.10153155024269422,False,20,54,1,True,ok
EX5 5,1,430000.0,111,77.35125927728434,7,292000.0,0.4726027397260273,False,20,7,0,True,ok
EX5 5,2,430000.0,111,77.35125927728434,25,292000.0,0.4726027397260273,False,20,25,1,True,ok
EX5 5,3,430000.0,111,77.35125927728434,50,307500.0,0.39837398373983746,False,20,50,1,True,ok
EX5 7,1,280000.0,596,46.40467210122886,2,347500.0,-0.19424460431654678,False,20,2,0,True,ok
EX5 7,2,280000.0,596,46.40467210122886,12,338900.0,-0.17379758040719973,False,20,12,1,True,ok
EX5 7,3,280000.0,596,46.40467210122886,34,331600.0,-0.1556091676718938,False,20,34,1,True,ok
EX6 6,1,397500.0,82,72.0160603479742,7,300000.0,0.32499999999999996,False,20,7,0,True,ok
EX6 6,2,397500.0,82,72.0160603479742,25,300000.0,0.32499999999999996,False,20,25,0,True,ok
EX6 6,3,397500.0,82,72.0160603479742,57,300000.0,0.32499999999999996,False,20,57,0,True,ok
EX6 7,1,412500.0,94,74.23652512471104,9,300000.0,0.375,False,20,9,0,True,ok
EX6 7,2,412500.0,94,74.23652512471104,27,312500.0,0.32000000000000006,False,20,27,0,True,ok
EX6 7,3,412500.0,94,74.23652512471104,61,300000.0,0.375,False,20,61,0,True,ok
EX6 8,1,315000.0,305,55.17094537048303,7,320000.0,-0.015625,False,20,7,0,True,ok
EX6 8,2,315000.0,305,55.17094537048303,25,320000.0,-0.015625,False,20,25,0,True,ok
EX6 8,3,315000.0,305,55.17094537048303,53,318750.0,-0.0117647058823529,False,20,53,1,True,ok
EX7 0,1,320000.0,433,56.54580849251734,4,303750.0,0.053497942386831365,False,20,4,0,True,ok
EX7 0,2,320000.0,433,56.54580849251734,10,306250.0,0.044897959183673564,False,20,10,0,True,ok
EX7 0,3,320000.0,433,56.54580849251734,27,312500.0,0.02400000000000002,False,20,27,0,True,ok
EX7 9,1,240000.0,371,34.59058279596058,2,307500.0,-0.2195121951219512,False,20,2,0,True,ok
EX7 9,2,240000.0,371,34.59058279596058,4,313750.0,-0.2350597609561753,False,20,4,0,True,ok
EX7 9,3,240000.0,371,34.59058279596058,10,313750.0,-0.2350597609561753,False,20,10,0,True,ok
EX8 1,1,248975.0,322,36.914466480107066,2,365000.0,-0.31787671232876713,False,20,2,0,True,ok
EX8 1,2,248975.0,322,36.914466480107066,6,370000.0,-0.32709459459459456,False,20,6,0,True,ok
EX8 1,3,248975.0,322,36.914466480107066,10,393750.0,-0.3676825396825397,False,20,10,0,True,ok
EX8 2,1,355000.0,537,64.21705803625746,5,375000.0,-0.053333333333333344,False,20,5,0,True,ok
EX8 2,2,355000.0,537,64.21705803625746,9,375000.0,-0.053333333333333344,False,20,9,0,True,ok
EX8 2,3,355000.0,537,64.21705803625746,18,379750.0,-0.06517445687952605,False,20,18,0,True,ok
EX8 3,1,375000.0,206,68.18956077381677,4,337750.0,0.11028867505551454,False,20,4,0,True,ok
EX8 3,2,375000.0,206,68.18956077381677,8,388750.0,-0.03536977491961413,False,20,8,0,True,ok
EX8 3,3,375000.0,206,68.18956077381677,13,375000.0,0.0,False,20,13,0,True,ok
EX8 4,1,320500.0,365,57.0568195644239,4,370000.0,-0.13378378378378375,False,20,4,0,True,ok
EX8 4,2,320500.0,365,57.0568195644239,10,393750.0,-0.186031746031746,False,20,10,0,True,ok
EX8 4,3,320500.0,365,57.0568195644239,19,375000.0,-0.14533333333333331,False,20,19,0,True,ok
EX8 5,1,365000.0,293,66.10293223019832,5,412500.0,-0.11515151515151512,False,20,5,0,True,ok
EX8 5,2,365000.0,293,66.10293223019832,13,375000.0,-0.026666666666666616,False,20,13,0,True,ok
EX8 5,3,365000.0,293,66.10293223019832,30,338900.0,0.07701386839775748,False,20,30,0,True,ok
EX9 6,1,425000.0,299,76.45698990144787,2,411250.0,0.033434650455927084,False,20,2,0,True,ok
EX9 6,2,425000.0,299,76.45698990144787,9,375000.0,0.1333333333333333,False,20,9,0,True,ok
EX9 6,3,425000.0,299,76.45698990144787,18,375000.0,0.1333333333333333,False,20,18,0,True,ok
EX9 7,1,467500.0,60,81.78002190047451,7,375000.0,0.2466666666666666,False,20,7,0,True,ok
EX9 7,2,467500.0,60,81.78002190047451,18,375000.0,0.2466666666666666,False,20,18,0,True,ok
EX9 7,3,467500.0,60,81.78002190047451,33,355000.0,0.31690140845070425,False,20,33,1,True,ok
FY1 1,1,93000.0,8,1.070689864947074,3,100000.0,-0.06999999999999995,True,20,3,0,True,ok
FY1 1,2,93000.0,8,1.070689864947074,10,116000.0,-0.19827586206896552,True,20,10,0,True,ok
FY1 1,3,93000.0,8,1.070689864947074,18,135000.0,-0.3111111111111111,True,20,18,0,True,ok
FY1 2,1,100000.0,251,1.648619053412824,4,116500.0,-0.14163090128755362,False,20,4,1,True,ok
FY1 2,2,100000.0,251,1.648619053412824,10,135000.0,-0.2592592592592593,False,20,10,1,True,ok
FY1 2,3,100000.0,251,1.648619053412824,19,164862.5,-0.3934339222079005,False,20,19,1,True,ok
FY1 3,1,89950.0,113,0.833434724419029,6,113000.0,-0.20398230088495573,False,20,6,1,True,ok
FY1 3,2,89950.0,113,0.833434724419029,14,135000.0,-0.3337037037037037,False,20,14,1,True,ok
FY1 3,3,89950.0,113,0.833434724419029,24,158750.0,-0.4333858267716535,False,20,24,1,True,ok
FY1 4,1,100000.0,212,1.648619053412824,6,105500.0,-0.05213270142180093,False,20,6,1,True,ok
FY1 4,2,100000.0,212,1.648619053412824,14,126250.0,-0.20792079207920788,False,20,14,1,True,ok
FY1 4,3,100000.0,212,1.648619053412824,22,148750.0,-0.32773109243697474,False,20,22,1,True,ok
FY1 5,1,105000.0,212,1.96495924078355,3,106000.0,-0.009433962264150941,False,20,3,0,True,ok
FY1 5,2,105000.0,212,1.96495924078355,11,126500.0,-0.1699604743083004,False,20,11,1,True,ok
FY1 5,3,105000.0,212,1.96495924078355,19,140000.0,-0.25,False,20,19,1,True,ok
FY1 6,1,106000.0,320,2.086628543618445,7,126500.0,-0.1620553359683794,False,20,7,0,True,ok
FY1 6,2,106000.0,320,2.086628543618445,14,135000.0,-0.2148148148148148,False,20,14,1,True,ok
FY1 6,3,106000.0,320,2.086628543618445,26,180000.0,-0.4111111111111111,False,20,26,1,True,ok
FY2 0,1,140000.0,635,7.409660542645091,7,164862.5,-0.15080749109106073,False,20,7,0,True,ok
FY2 0,2,140000.0,635,7.409660542645091,16,167475.0,-0.1640543364681296,False,20,16,1,True,ok
FY2 0,3,140000.0,635,7.409660542645091,31,170000.0,-0.17647058823529416,False,20,31,1,True,ok
FY2 9,1,164950.0,491,12.823944518797909,3,140000.0,0.17821428571428566,False,20,3,0,True,ok
FY2 9,2,164950.0,491,12.823944518797909,10,152431.25,0.08212718848661282,False,20,10,1,True,ok
FY2 9,3,164950.0,491,12.823944518797909,19,163000.0,0.011963190184049122,False,20,19,1,True,ok
FY3 0,1,243000.0,81,35.55177028835625,7,140000.0,0.7357142857142858,False,20,7,0,True,ok
FY3 0,2,243000.0,81,35.55177028835625,21,164862.5,0.4739555690348016,False,20,21,0,True,ok
FY3 0,3,243000.0,81,35.55177028835625,42,190000.0,0.2789473684210526,False,20,42,1,True,ok
FY3 7,1,126000.0,353,4.793770531694854,5,140000.0,-0.09999999999999998,False,20,5,0,True,ok
FY3 7,2,126000.0,353,4.793770531694854,17,164862.5,-0.23572674198195465,False,20,17,1,True,ok
FY3 7,3,126000.0,353,4.793770531694854,34,182500.0,-0.30958904109589036,False,20,34,1,True,ok
FY3 8,1,130000.0,390,5.493369022995498,5,126000.0,0.031746031746031855,False,20,5,0,True,ok
FY3 8,2,130000.0,390,5.493369022995498,14,126250.0,0.02970297029702973,False,20,14,1,True,ok
FY3 8,3,130000.0,390,5.493369022995498,27,164862.5,-0.21146409887027073,False,20,27,1,True,ok
FY3 9,1,140000.0,506,7.409660542645091,6,116250.0,0.20430107526881724,False,20,6,0,True,ok
FY3 9,2,140000.0,506,7.409660542645091,16,128250.0,0.09161793372319682,False,20,16,1,True,ok
FY3 9,3,140000.0,506,7.409660542645091,27,164862.5,-0.15080749109106073,False,20,27,1,True,ok
FY4 1,1,160000.0,307,11.856673561260497,3,157500.0,0.015873015873015817,False,20,3,0,True,ok
FY4 1,2,160000.0,307,11.856673561260497,11,140000.0,0.1428571428571428,False,20,11,0,True,ok
FY4 1,3,160000.0,307,11.856673561260497,18,148750.0,0.07563025210084029,False,20,18,1,True,ok
FY4 2,1,157500.0,351,11.230076651660786,4,142500.0,0.10526315789473695,False,20,4,0,True,ok
FY4 2,2,157500.0,351,11.230076651660786,11,140000.0,0.125,False,20,11,0,True,ok
FY4 2,3,157500.0,351,11.230076651660786,18,150000.0,0.050000000000000044,False,20,18,1,True,ok
FY4 3,1,125000.0,418,4.4652634140406375,5,157500.0,-0.2063492063492064,False,20,5,0,True,ok
FY4 3,2,125000.0,418,4.4652634140406375,14,180000.0,-0.3055555555555556,False,20,14,0,True,ok
FY4 3,3,125000.0,418,4.4652634140406375,25,203000.0,-0.3842364532019704,False,20,25,1,True,ok
FY4 4,1,126500.0,596,4.854605183112301,6,176250.0,-0.28226950354609925,False,20,6,0,True,ok
FY4 4,2,126500.0,596,4.854605183112301,21,212500.0,-0.40470588235294114,False,20,21,0,True,ok
FY4 4,3,126500.0,596,4.854605183112301,37,212500.0,-0.40470588235294114,False,20,37,1,True,ok
FY4 5,1,212500.0,330,26.40832218031391,6,225000.0,-0.05555555555555558,False,20,6,0,True,ok
FY4 5,2,212500.0,330,26.40832218031391,18,220000.0,-0.03409090909090906,False,20,18,0,True,ok
FY4 5,3,212500.0,330,26.40832218031391,32,226250.0,-0.06077348066298338,False,20,32,0,True,ok
FY5 1,1,170000.0,478,14.296143083100135,5,164950.0,0.030615337981206414,False,20,5,0,True,ok
FY5 1,2,170000.0,478,14.296143083100135,13,163000.0,0.042944785276073594,False,20,13,0,True,ok
FY5 1,3,170000.0,478,14.296143083100135,19,163000.0,0.042944785276073594,False,20,19,1,True,ok
FY5 2,1,180000.0,644,16.912033094050372,6,167431.25,0.07506812497666959,False,20,6,0,True,ok
FY5 2,2,180000.0,644,16.912033094050372,10,164906.25,0.09152927799886301,False,20,10,0,True,ok
FY5 2,3,180000.0,644,16.912033094050372,16,164906.25,0.09152927799886301,False,20,16,0,True,ok
FY5 3,1,164862.5,748,12.799610658230929,5,180000.0,-0.08409722222222227,False,20,5,0,True,ok
FY5 3,2,164862.5,748,12.799610658230929,15,170000.0,-0.030220588235294166,False,20,15,0,True,ok
FY5 3,3,164862.5,748,12.799610658230929,29,177500.0,-0.07119718309859158,False,20,29,1,True,ok
FY5 4,1,163000.0,475,12.574522447986372,3,180000.0,-0.09444444444444444,False,20,3,0,True,ok
FY5 4,2,163000.0,475,12.574522447986372,8,173750.0,-0.06187050359712232,False,20,8,0,True,ok
FY5 4,3,163000.0,475,12.574522447986372,14,173750.0,-0.06187050359712232,False,20,14,0,True,ok
FY5 5,1,185000.0,345,18.43289937948656,4,172431.25,0.07289136974881294,False,20,4,0,True,ok
FY5 5,2,185000.0,345,18.43289937948656,12,173750.0,0.06474820143884896,False,20,12,0,True,ok
FY5 5,3,185000.0,345,18.43289937948656,27,177500.0,0.04225352112676051,False,20,27,0,True,ok
FY6 0,1,199950.0,426,22.314150139919697,2,266462.5,-0.2496129849415959,False,20,2,0,True,ok
FY6 0,2,199950.0,426,22.314150139919697,4,266462.5,-0.2496129849415959,False,20,4,0,True,ok
FY6 0,3,199950.0,426,22.314150139919697,15,260000.0,-0.23096153846153844,False,20,15,0,True,ok
FY6 7,1,239950.0,885,34.067404793770535,7,185000.0,0.297027027027027,False,20,7,0,True,ok
FY6 7,2,239950.0,885,34.067404793770535,24,182500.0,0.3147945205479452,False,20,24,0,True,ok
FY6 7,3,239950.0,885,34.067404793770535,51,212000.0,0.1318396226415095,False,20,51,1,True,ok
FY6 8,1,265000.0,257,42.18274729285801,4,266500.0,-0.0056285178236398226,False,20,4,0,True,ok
FY6 8,2,265000.0,257,42.18274729285801,22,233725.0,0.13381110279174235,False,20,22,0,True,ok
FY6 8,3,265000.0,257,42.18274729285801,52,213750.0,0.23976608187134496,False,20,52,0,True,ok
FY6 9,1,242975.0,220,35.4909356369388,2,244950.0,-0.008062869973463949,False,20,2,0,True,ok
FY6 9,2,242975.0,220,35.4909356369388,4,258725.0,-0.06087544690308244,False,20,4,0,True,ok
FY6 9,3,242975.0,220,35.4909356369388,15,260000.0,-0.06548076923076918,False,20,15,0,True,ok
FY7 6,1,105000.0,295,1.96495924078355,4,170250.0,-0.3832599118942731,False,20,4,0,True,ok
FY7 6,2,105000.0,295,1.96495924078355,7,170000.0,-0.38235294117647056,False,20,7,0,True,ok
FY7 6,3,105000.0,295,1.96495924078355,10,167475.0,-0.3730407523510971,False,20,10,0,True,ok
FY7 7,1,122500.0,271,3.990753132984548,2,141250.0,-0.1327433628318584,False,20,2,0,True,ok
FY7 7,2,122500.0,271,3.990753132984548,5,170000.0,-0.27941176470588236,False,20,5,0,True,ok
FY7 7,3,122500.0,271,3.990753132984548,9,164950.0,-0.25735071233707185,False,20,9,0,True,ok
FY7 8,1,177500.0,351,16.169850346757514,4,146250.0,0.21367521367521358,False,20,4,0,True,ok
FY7 8,2,177500.0,351,16.169850346757514,9,164862.5,0.07665478808097648,False,20,9,0,True,ok
FY7 8,3,177500.0,351,16.169850346757514,13,163000.0,0.08895705521472386,False,20,13,0,True,ok
FY8 1,1,203000.0,499,23.74984791337145,4,277500.0,-0.2684684684684685,False,20,4,0,True,ok
FY8 1,2,203000.0,499,23.74984791337145,11,215000.0,-0.05581395348837215,False,20,11,0,True,ok
FY8 1,3,203000.0,499,23.74984791337145,17,225000.0,-0.09777777777777774,False,20,17,0,True,ok
FY8 2,1,200000.0,565,22.885995863243703,6,181500.0,0.10192837465564741,False,20,6,0,True,ok
FY8 2,2,200000.0,565,22.885995863243703,11,203000.0,-0.014778325123152691,False,20,11,0,True,ok
FY8 2,3,200000.0,565,22.885995863243703,20,213750.0,-0.06432748538011701,False,20,20,0,True,ok
FY8 3,1,250000.0,700,37.717483878817376,4,207750.0,0.2033694344163659,False,20,4,0,True,ok
FY8 3,2,250000.0,700,37.717483878817376,11,203000.0,0.23152709359605916,False,20,11,0,True,ok
FY8 3,3,250000.0,700,37.717483878817376,18,213750.0,0.16959064327485374,False,20,18,0,True,ok
FY8 4,1,305000.0,507,52.81664436062782,6,237500.0,0.28421052631578947,False,20,6,0,True,ok
FY8 4,2,305000.0,507,52.81664436062782,14,234000.0,0.30341880341880345,False,20,14,0,True,ok
FY8 4,3,305000.0,507,52.81664436062782,30,226250.0,0.34806629834254155,False,20,30,0,True,ok
FY8 5,1,338104.0,307,60.91981992943181,4,220000.0,0.5368363636363636,False,20,4,0,True,ok
FY8 5,2,338104.0,307,60.91981992943181,9,225000.0,0.5026844444444445,False,20,9,0,True,ok
FY8 5,3,338104.0,307,60.91981992943181,20,220000.0,0.5368363636363636,False,20,20,0,True,ok
GL1 1,1,165000.0,120,13.079450054751184,4,168500.0,-0.020771513353115778,False,20,4,0,True,ok
GL1 1,2,165000.0,120,13.079450054751184,11,255000.0,-0.3529411764705882,False,20,11,0,True,ok
GL1 1,3,165000.0,120,13.079450054751184,27,298000.0,-0.44630872483221473,False,20,27,1,True,ok
GL1 2,1,154000.0,205,10.335807275824308,6,252000.0,-0.38888888888888884,False,20,6,0,True,ok
GL1 2,2,154000.0,205,10.335807275824308,20,292022.5,-0.4726433750823995,False,20,20,1,True,ok
GL1 2,3,154000.0,205,10.335807275824308,46,300000.0,-0.4866666666666667,False,20,46,1,True,ok
GL1 3,1,157000.0,313,11.163158535101594,7,240000.0,-0.3458333333333333,False,20,7,0,True,ok
GL1 3,2,157000.0,313,11.163158535101594,19,290000.0,-0.45862068965517244,False,20,19,0,True,ok
GL1 3,3,157000.0,313,11.163158535101594,42,300000.0,-0.4766666666666667,False,20,42,1,True,ok
GL1 4,1,180000.0,331,16.912033094050372,4,199500.0,-0.09774436090225569,False,20,4,0,True,ok
GL1 4,2,180000.0,331,16.912033094050372,13,255000.0,-0.2941176470588235,False,20,13,0,True,ok
GL1 4,3,180000.0,331,16.912033094050372,28,298375.0,-0.39673229995810644,False,20,28,1,True,ok
GL1 5,1,234000.0,473,32.6621243460275,6,210000.0,0.11428571428571432,False,20,6,0,True,ok
GL1 5,2,234000.0,473,32.6621243460275,18,270000.0,-0.1333333333333333,False,20,18,1,True,ok
GL1 5,3,234000.0,473,32.6621243460275,40,311750.0,-0.24939855653568566,False,20,40,1,True,ok
GL10 2,1,268000.0,256,42.99184815671006,4,416000.0,-0.3557692307692307,False,20,4,0,True,ok
GL10 2,2,268000.0,256,42.99184815671006,17,369000.0,-0.2737127371273713,False,20,17,0,True,ok
GL10 2,3,268000.0,256,42.99184815671006,35,360000.0,-0.25555555555555554,False,20,35,1,True,ok
GL10 3,1,375000.0,573,68.18956077381677,10,354750.0,0.05708245243128962,False,20,10,0,True,ok
GL10 3,2,375000.0,573,68.18956077381677,31,349500.0,0.07296137339055786,False,20,31,1,True,ok
GL10 3,3,375000.0,573,68.18956077381677,55,360000.0,0.04166666666666674,False,20,54,1,True,ok
GL11 4,1,275000.0,365,44.84730502494221,2,335750.0,-0.18093819806403577,False,20,2,0,True,ok
GL11 4,2,275000.0,365,44.84730502494221,7,349500.0,-0.2131616595135909,False,20,7,0,True,ok
GL11 4,3,275000.0,365,44.84730502494221,21,375000.0,-0.2666666666666667,False,20,21,1,True,ok
GL11 5,1,349500.0,474,62.7813602628057,5,347750.0,0.005032350826743359,False,20,5,0,True,ok
GL11 5,2,349500.0,474,62.7813602628057,16,353875.0,-0.012363122571529495,False,20,16,1,True,ok
GL11 5,3,349500.0,474,62.7813602628057,39,375000.0,-0.06799999999999995,False,20,39,1,True,ok
GL11 6,1,322000.0,105,57.202822727825776,6,348625.0,-0.07637145930441014,False,20,6,0,True,ok
GL11 6,2,322000.0,105,57.202822727825776,16,375000.0,-0.1413333333333333,False,20,16,1,True,ok
GL11 6,3,322000.0,105,57.202822727825776,38,375000.0,-0.1413333333333333,False,20,38,1,True,ok
